"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-07","8.05"," 1440","0.00",,"17","9","  280","  310","17.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-08","4.25"," 1039","0.01",,"17","8","  180","  220","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-09","4.03"," 2018","0.00",,"24","13","  290","  290","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-10","1.57"," 0111","0.00",,"20","7","  200","  290","8.1","11.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-11","8.28"," 0335","0.00",,"25","11","   20","  350","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-12","7.83"," 0120","0.00",,"26","15","   60","   40","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-13","8.28"," 0930","0.01",,"22","16","   70","   70","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-14","4.92"," 1934","0.00",,"26","6","  360","  350","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-15","12.30"," 2229","0.12",,"19","12","   40","   40","25.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-16","10.29"," 0002","0.04",,"21","7","  360","   40","21.9","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-17","2.68"," 1459","0.00",,"61","0","  150","  130","8.9","12.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-18","8.05"," 1437","0.01",,"28","16","   50","   20","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-19","6.71"," 2249","0.00",,"28","20","  290","  290","13.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-20","8.50"," 0355","0.00",,"32","17","  240","  270","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-21","7.61"," 2237","0.00",,"34","9","  160","  150","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-22","15.21"," 1510","0.03",,"39","31","  260","  280","23.9","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-23","12.08"," 0224","0.00",,"49","35","  290","  220","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-24","11.41"," 1639","0.00",,"55","34","  280","  270","23.9","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-25","5.82"," 2008","0.00",,"43","25","  250","  280","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-26","6.49"," 1014","0.00",,"42","22","  120","  180","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-27","7.61"," 1407","0.09",,"54","34","  250","  290","16.1","23.0","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-02-28","9.17"," 2232","0.02",,"59","34","  300","  300","23.0","34.0","    1",,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-01","13.65"," 1150","0.00",,"43","22","  290","  310","23.9","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-02","9.62"," 1337","0.00",,"40","17","  240","  170","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-03","9.40"," 0019","0.00",,"57","32","  240","  240","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-04","9.62"," 1052","0.00",,"37","24","   20","  360","19.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-05","8.72"," 1703","0.00",,"41","22","  310","  330","18.1","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-06","8.05"," 0018","0.00",,"41","26","  360","  340","17.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-07","4.92"," 1536","0.00",,"42","22","  120","  280","8.9","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-08","10.07"," 1602","0.00",,"66","29","  240","  230","25.1","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-09","6.04"," 1600","0.00",,"56","35","  110","  110","14.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-10","13.87"," 1441","0.00",,"70","35","  210","  190","29.1","42.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-11","16.78"," 1242","0.00",,"72","46","  240","  230","35.1","51.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-12","10.29"," 1411","0.00",,"58","33","  270","  260","29.1","42.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-13","7.61"," 1418","0.00",,"53","23","  280","  260","15.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-14","10.74"," 1304","0.00",,"49","28","   40","   40","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-15","13.20"," 1215","0.00",,"37","24","   90","   70","21.9","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-16","7.38"," 0323","0.00",,"55","33","   80","   80","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-17","5.37"," 1948","0.00",,"57","30","   60","   60","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-18","17.45"," 1247","0.01",,"44","33","   20","   30","25.9","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-19","9.62"," 0048","0.00",,"48","29","   70","   30","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-20","3.80"," 1342","0.00",,"55","25","  150","  150","12.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-21","4.25"," 1707","0.00",,"64","27","  180","  180","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-22","6.93"," 1501","0.00",,"71","34","  180","  190","23.0","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-23","6.71"," 1613","0.00",,"69","41","  110","  160","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-24","13.65"," 1612","0.01",,"73","50","  210","  220","29.1","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-25","8.95"," 2251","0.19",,"67","45","   40","   50","19.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-26","9.62"," 0838","1.05",,"58","41","  320","  330","23.9","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-27","6.71"," 1259","0.24",,"58","40","  120","  140","14.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-28","12.97"," 1136","0.45",,"54","38","  270","  270","25.9","40.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-29","9.40"," 0246","0.00",,"50","30","  320","  330","18.1","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-30","15.88"," 1541","0.00",,"71","45","  190","  210","31.1","45.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-03-31","11.63"," 0352","0.04",,"60","33","  340","  300","18.1","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-01","11.41"," 1123","0.01",,"35","27","  350","  340","21.9","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-02","5.14"," 1205","0.00",,"48","25","  360","  350","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-03","10.51"," 1618","0.00",,"65","33","  240","  240","25.1","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-04","3.58"," 1300","0.00",,"65","38","  120","  110","12.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-05","5.82"," 1032","0.03",,"57","44","  140","  320","14.1","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-06","5.82"," 1402","0.00",,"78","44","  210","  210","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-07","5.59"," 1701","0.00",,"82","54","  120","  130","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-08","8.28"," 1550","0.23",,"78","50","  200","  210","23.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-09","12.75"," 1602","0.05",,"75","56","  180","  170","25.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-10","6.49"," 1825","0.30",,"73","50","  190","  180","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-11","7.83"," 1524","0.20",,"62","51","  180","  170","17.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-12","3.80"," 1104","0.01",,"62","49","  320","  310","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-13","8.28"," 1636","0.00",,"66","43","  240","  260","21.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-14","8.28"," 1309","0.00",,"59","40","  220","  240","21.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-15","9.62"," 1427","0.00",,"51","39","  320","  310","17.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-16","8.05"," 1403","0.00",,"54","41","  330","  310","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-17","3.80"," 1143","0.00",,"60","39","  150","  170","10.1","14.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-18","5.14"," 1439","0.00",,"64","44","  320","  260","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-19","12.08"," 1444","0.00",,"66","44","  250","  270","29.1","47.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-20","6.71"," 1129","0.14",,"44","33","  270","  320","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-21","8.50"," 1344","0.01",,"44","32","  310","  330","19.9","27.1","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-22","8.28"," 1320","0.00",,"51","30","  270","  270","18.1","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-23","10.07"," 1640","0.00",,"65","36","  230","  230","21.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-24","6.26"," 1333","0.01",,"63","41","  190","  200","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-25","9.40"," 1101","0.00",,"56","37","  330","  320","18.1","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-26","10.07"," 2020","0.00",,"54","36","  120","  100","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-27","8.72"," 1534","0.00",,"83","45","  210","  210","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-28","8.50"," 1331","0.01",,"81","54","  240","  240","21.0","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-29","7.16"," 1121","0.16",,"56","50","   10","   10","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-04-30","11.86"," 1401","0.00",,"59","45","  300","  300","23.0","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-01","11.41"," 1811","0.00",,"68","34","  220","  240","23.0","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-02","16.11"," 2252","0.00",,"85","65","  220","  220","23.9","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-03","6.93"," 0023","0.19",,"71","58","  240","  240","21.0","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-04","8.05"," 0751","0.07",,"69","51","  270","  270","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-05","7.61"," 0519","0.00",,"57","44","  360","  330","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-06","2.91"," 1623","0.02",,"57","38","   80","   80","14.1","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-07","5.59"," 1409","0.23",,"58","42","  270","  290","30.0","45.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-08","7.38"," 0233","0.00",,"59","40","  360","  320","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-09","5.37"," 1352","0.13",,"50","40","  100","  110","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-10","6.71"," 1303","0.00",,"59","35","  310","  290","18.1","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-11","8.50"," 1456","0.00",,"57","40","  300","  300","18.1","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-12","6.26"," 1354","0.00",,"67","42","   20","   20","15.0","19.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-13","3.80"," 1211","0.00",,"68","41","  130","  110","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-14","4.47"," 1651","0.00",,"74","44","  160","  180","16.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-15","5.14"," 1552","0.00",,"74","48","  220","  200","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-16","4.03"," 1235","0.01",,"71","55","  130","  100","12.1","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-17","4.70"," 1413","0.00",,"77","50","  170","  120","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-18","5.37"," 1459","0.00",,"79","51","  120","  130","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-19","6.49"," 1437","0.00",,"85","56","  180","  190","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-20","5.14"," 1352","0.00",,"88","65","  180","  160","16.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-21","6.93"," 1259","0.00",,"88","66","  200","  230","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-22","6.26"," 1425","0.00",,"88","69","  260","  290","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-23","8.28"," 1518","0.04",,"90","56","   70","   50","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-24","4.70"," 1638","0.00",,"79","56","  120","  110","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-25","11.41"," 1317","0.00",,"91","68","  240","  210","23.0","34.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-26","10.29"," 1721","0.14",,"80","53","  260","  280","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-27","7.61"," 1554","0.00",,"66","49","   60","   60","19.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-28","14.09"," 1329","0.13",,"50","45","   40","   50","23.0","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-29","11.41"," 1142","0.00",,"65","41","   60","   20","21.0","34.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-30","6.04"," 1154","0.00",,"70","43","   90","  100","15.0","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-05-31","6.04"," 1423","0.00",,"75","49","  230","  240","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-01","4.92"," 1543","0.00",,"78","60","  230","  220","14.1","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-02","5.37"," 2032","0.01",,"70","60","  110","  160","12.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-03","3.58"," 1831","0.00",,"81","63","  190","  160","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-04","9.40"," 1506","0.00",,"89","65","  270","  280","21.9","34.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-05","12.30"," 1258","0.00",,"89","71","  250","  260","21.9","31.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-06","9.17"," 1621","0.00",,"90","71","  210","  230","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-07","8.72"," 1439","0.00",,"85","73","  210","  220","17.0","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-08","4.25"," 1557","0.00",,"87","71","  220","  230","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-09","3.80"," 1813","0.00",,"88","68","   90","   80","13.0","18.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-10","6.71"," 1757","0.00",,"87","70","  110","  110","16.1","23.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-11","5.82"," 2014","0.00",,"89","68","   20","   20","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-12","5.37"," 1811","0.00",,"87","68","  120","  160","12.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-13","6.04"," 1618","0.00",,"87","70","  360","  360","21.0","28.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-14","6.04"," 0626","0.01",,"80","61","   10","   10","21.9","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-15","8.95"," 1750","0.00",,"79","60","   10","   10","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-16","4.92"," 1111","0.00",,"79","54","   50","  360","14.1","23.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-17","6.93"," 1204","0.00",,"86","56","  230","  260","16.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-18","10.07"," 0456","0.04",,"84","65","  230","  260","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-19","5.59"," 1042","0.00",,"78","65","  270","  270","19.9","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-20","4.92"," 2058",,,"89","64","  190","  190","25.9","38.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-21","12.53"," 0356",,,"81","54","  270","  300","25.1","42.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-22","5.14"," 0005","0.00",,"69","48","  340","  340","15.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-23","7.38"," 1503","0.01",,"77","51","  230","  250","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-24","10.51"," 1357","0.00",,"83","66","  220","  230","19.9","25.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-25","12.30"," 1705","2.33",,"77","71","  220","  190","23.0","35.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-26","12.08"," 1800","2.41",,"87","71","  200","  190","23.0","36.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-27","13.42"," 0903","0.00",,"90","78","  220","  220","23.9","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-28","6.93"," 1951","0.06",,"92","75","  220","  220","25.9","38.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-29","5.14"," 1401","0.44",,"92","73","  290","  310","28.0","45.0","    1",,"    1",
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-06-30","5.82"," 1558","1.42",,"84","71","  360","  340","17.0","29.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-01","8.95"," 1229","0.04",,"81","62","  360","   10","21.0","30.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-02","10.29"," 1150","0.00",,"79","59","  360","  350","21.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-03","6.49"," 1708","0.00",,"83","58","  240","  210","16.1","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-04","4.25"," 1254","0.00",,"93","69","  170","  280","10.1","15.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-05","10.29"," 1530","0.00",,"93","75","  230","  220","21.9","33.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-06","8.50"," 1624","0.00",,"93","76","  230","  230","17.0","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-07","6.04"," 1623","0.02",,"91","72","  320","  280","21.0","36.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-08","5.37"," 1557","0.24",,"82","65","   90","   30","14.1","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-09","8.72"," 1244","0.00",,"80","62","   10","  360","15.0","21.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-10","5.82"," 1342","0.00",,"77","59","   80","   80","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-11","8.50"," 0926","0.43",,"70","66","   70","  100","15.0","21.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-12","7.38"," 1734","0.01",,"75","67","   80","   70","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-13","7.61"," 1131","0.13",,"83","71","  200","  210","19.9","27.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-14","7.38"," 1510","0.00",,"86","69","  210","  230","18.1","25.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-15","10.74"," 1224","0.00",,"88","74","  220","  220","21.9","32.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-16","6.93"," 1051","2.52",,"76","67","   60","   60","14.1","19.9","    1",,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-17","7.16"," 1408","0.20",,"83","66","  360","   10","15.0","19.9",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-18","3.80"," 1238","0.00",,"87","63","   10","   20","13.0","17.0",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-19","3.58"," 1212","0.00",,"89","68","  360","  360","12.1","16.1",,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2021-07-20","7.38"," 1810","0.00",,"88","67","   20","   30","18.1","25.9",,,,
